"Country","Year","Total_GHG_Emissions_Excluding_Land_Use_Change_and_Forestry__MtCO2e_","Total_GHG_Emissions_Including_Land_Use_Change_and_Forestry__MtCO2e_","Total_CO__Excluding_Land_Use_Change_and_Forestry__MtCO2_","Total_CH4__MtCO2e_","Total_N2O__MtCO2e_","Total_F_Gas__MtCO2e_","Energy__MtCO2e_","Industrial_Processes__MtCO2e_","Agriculture__MtCO2e_","Waste__MtCO2e_","LUCF__MtCO2_","Bunker_Fuels__MtCO2_","Electricity_Heat__MtCO2_","Manufacturing_Construction__MtCO2_","Transportation__MtCO2_","Other_Fuel_Combustion__MtCO2e_","Fugitive_Emissions__MtCO2e_","Population__People_","GDP_PPP__Million_Intl___2005__","GDP_USD__Million_US___2005__","Energy_Use__Thous__tonnes_oil_eq___ktoe__"
"Japan",2008,1272.4208,1135.5152,1178.4679,21.72883848,23.15144257,49.07266013,1158.328013,82.1516697,26.80293897,5.138208001,-136.90565,34.52,515.16,239.29,226.03,175.0979562,2.750056277,127704040,4455308.08,4701703.795,495351.968
"Japan",2009,1210.0807,1073.0782,1116.3978,21.40972491,23.1148796,49.15828856,1100.103985,78.27389113,26.8572036,4.865605464,-137.00253,30.51,476.3,231.9,220.74,168.4366491,2.727335762,127557958,4209064.25,4441841.731,472173.785
"Japan",2011,1307.4082,1170.283,1211.6002,20.96546764,23.04702908,51.7954783,1196.757878,79.23854342,26.83370907,4.578047433,-137.12516,31.42,561.21,244.78,219.65,168.4084715,2.709406387,127817277,4379752.899,4621970.121,461467.843
"Jordan",1991,17.3853,17.3853,9.9478,6.957275192,0.470451634,0.009740836,9.447866298,0.687580836,0.777495836,6.482364692,0,0.46,3.9,1.16,2.5,1.818127516,0.069738782,3545000,22780.14314,5702.061344,3382.839
"Jordan",1994,21.4849,21.4849,13.4832,7.431101153,0.551557634,0.018985278,11.69594995,2.012201278,0.86816821,6.90854063,0,0.7,4.83,1.67,2.72,2.3765047,0.099445247,4061000,29695.9123,7433.136505,4037.072
"Jordan",1995,22.1274,22.1274,13.9377,7.58904314,0.578592967,0.022066759,12.3986445,1.769794759,0.898392335,7.050599276,0,0.78,5.19,1.76,2.97,2.369297095,0.109347401,4195000,31531.19172,7892.522373,4301.73
"Jordan",1996,21.5722,21.5722,14.3414,6.620500559,0.571797014,0.03850509,12.81458176,1.78989709,0.804821605,6.172894212,0,0.91,5.55,1.77,3.03,2.358057255,0.106524501,4325000,32188.77228,8057.120316,4413.912
"Jordan",1997,21.0714,21.0714,14.7995,5.651957979,0.565001061,0.054943421,13.38051902,1.674431421,0.711250875,5.295189149,0,0.86,5.68,1.87,3.18,2.546817415,0.103701601,4459000,33247.37718,8322.098023,4508.155
"Jordan",1999,19.3815,19.3815,15.0274,3.714872817,0.551409155,0.087820084,13.91239354,1.425180084,0.524109415,3.539779021,0,0.7,6,2.01,3.29,2.514337735,0.0980558,4681000,35410.7021,8863.596438,4648.04
"Jordan",2000,19.0706,19.0706,15.6754,2.746330236,0.544613202,0.104258415,14.54833079,1.419634415,0.430538685,2.662073958,0,0.88,5.9,2.19,3.55,2.813097895,0.0952329,4797000,36912.05125,9239.396751,4864.048
"Jordan",2002,20.4804,20.4804,16.8634,2.87215995,0.572143462,0.172680023,15.30673424,1.946056023,0.448167436,2.789401736,0,0.66,6.68,2.11,3.73,2.69102693,0.09570731,5038000,41108.61691,10289.83242,5060.467
"Jordan",2003,20.3793,20.3793,16.6514,2.935074807,0.585908591,0.206890827,15.11093596,1.958282827,0.456981812,2.853065624,0,0.86,6.1,2.17,3.79,2.954991447,0.095944515,5164000,42820.2774,10718.27543,5175.809
"Jordan",2004,22.5443,22.5443,18.7056,2.997989664,0.599673721,0.241101631,16.97513768,2.186685631,0.465796187,2.916729513,0,0.76,6.71,2.63,4.36,3.178955965,0.09618172,5290000,46486.86576,11636.05332,6219.39
"Jordan",2006,24.5696,24.5696,20.3986,3.202886814,0.638946208,0.329194867,18.65340318,2.307754867,0.496025014,3.112404831,0,1.05,7.65,3.02,4.71,3.165048154,0.108355022,5536000,54351.4361,13604.62139,6853.005
"Jordan",2007,25.6852,25.6852,21.2928,3.344869106,0.664453565,0.3830773,19.47746695,2.4459093,0.517439466,3.24441626,0,1.02,8.31,2.98,5.04,3.027175826,0.120291119,5661000,58795.05642,14716.89692,7209.461
"Jordan",2008,25.3199,25.3199,20.7061,3.486851399,0.689960922,0.436959732,18.83153071,2.573071732,0.538853917,3.376427689,0,1.01,8.94,2.63,4.58,2.549303498,0.132227216,5786000,63047.35519,15781.28305,7068.537
"Jordan",2009,26.0494,26.0494,21.2143,3.628833691,0.715468279,0.490842164,19.60559448,2.385130164,0.560268369,3.508439118,0,1.1,9.01,2.68,5.1,2.67143117,0.144163314,5915000,66504.52245,16646.64108,7457.751
"Jordan",2011,24.9676,24.9676,19.8,3.801105812,0.75760129,0.608853553,20.07878076,NA,0.594907884,3.665018461,0,1.02,10,2.09,5.27,2.557581517,0.161199241,6181000,69796.92936,17470.75821,7064.284
"Kazakhstan",1990,349.3572,349.3572,239.6477,82.061492,27.41123963,0.236783123,285.1956465,3.464435741,56.1790532,4.518031898,NA,2.68,113.25,82.45,14.28,28.67062117,46.54502536,16348000,208085.6028,50242.56646,73449.162
"Kazakhstan",1991,348.3436,348.3436,248.5421,75.20608996,24.33544314,0.259973054,290.0236658,3.25203059,50.5625971,4.51527017,NA,2.46,112.18,87.01,17.91,30.51476816,42.40889767,16450500,185196.1865,44715.88415,74946.792
"Kazakhstan",1992,347.2912,347.5844,257.3977,68.35068793,21.25964666,0.283162985,294.3616851,3.470842985,44.946141,4.512508441,0.29323,2.24,110.03,92.82,15.67,37.56891516,38.27276998,16439095,175380.7886,42345.94229,78844.271
"Kazakhstan",1994,261.5941,261.891,191.5166,54.63988385,15.10805369,0.329542847,222.0577237,1.326150847,33.71322881,4.506984983,0.2969,1.1,103.31,58.61,8.96,21.17720915,30.0005146,16095199,139180.7908,33605.40104,58138.081
"Kazakhstan",1995,228.9939,229.2926,168.8244,47.78448181,12.0322572,0.352732778,194.725743,1.657116778,28.09677271,4.504223255,0.29874,0.78,78.74,58.04,9.06,23.02135614,25.86438691,15815626,127767.966,30849.75815,52243.246
"Kazakhstan",1996,203.9128,204.2112,146.5069,45.69104555,11.37361062,0.341216949,172.2078216,0.898144949,26.3180013,4.478833271,0.29842,0.76,71.26,48.54,8.13,19.26144581,25.01637579,15577894,128406.8058,31004.00694,45352.614
"Kazakhstan",1998,178.4091,178.7112,126.5304,41.50417304,10.05631745,0.318185292,150.6019787,0.618633292,22.76045848,4.428053305,0.3021,0.72,60.14,42.32,7.85,16.97162515,23.32035356,15071300,128108.5168,30931.98463,39337.278
"Kazakhstan",1999,163.8028,164.1066,114.6877,39.41073678,9.397670869,0.306669463,137.6940573,0.724365463,20.98168707,4.402663322,0.30384,0.42,57.83,35.48,5.76,16.15171482,22.47234244,14928426,131567.4467,31767.14822,35921.509
"Kazakhstan",2000,159.9377,160.243,113.5862,37.31730053,8.739024287,0.295153634,135.4661358,0.881393634,19.20291567,4.377273338,0.3053,0.23,70.27,23.5,9.28,10.79180449,21.62433132,14883626,144461.0565,34880.32874,35679.063
"Kazakhstan",2001,158.5416,158.4031,110.6113,38.38115385,9.18136026,0.367828393,132.4746177,1.379092393,20.27137017,4.416526195,-0.13848,0.26,66.44,29.28,8.11,6.678417874,21.96619987,14858335,163963.2992,39589.17312,34493.19
"Kazakhstan",2004,200.1416,200.0133,147.4747,41.57271381,10.50836818,0.58585267,169.7200636,2.41052467,23.47673367,4.534284764,-0.12834,0.45,95.66,34.23,9.14,7.698258027,22.99180552,15012985,215665.0173,52072.62692,50717.073
"Kazakhstan",2006,232.3096,232.3039,176.1529,44.22455054,11.2284724,0.703680581,199.4410831,3.136576581,25.1407768,4.591163019,-0.00569,0.52,116.93,28.48,10.43,19.07453787,24.52654526,15308084,261899.068,63235.90461,61503.566
"Kazakhstan",2007,248.9272,248.9244,190.8596,45.81253396,11.50624066,0.748833734,215.0136208,3.588433734,25.73636542,4.608788418,-0.00285,0.7,113.57,39.91,11.98,23.83420433,25.71941645,15484192,285208.0851,68863.90012,66230.504
"Kazakhstan",2009,264.0754,264.0782,202.1859,48.98850079,12.06177716,0.839140039,228.8386961,3.675076039,26.92754266,4.644039215,0.00285,0.53,111.77,51.41,12.22,25.33353725,28.10515882,16092701,298155.3913,71990.04573,63416.916
"Kazakhstan",2010,300.8309,300.8368,237.0306,50.5764842,12.33954541,0.884293192,264.4312337,4.214869192,27.52313129,4.661664613,0.00595,0.86,122.07,72.29,12.78,27.99320371,29.29803,16321581,319920.7349,77245.31907,74443.039
"Kenya",1991,34.0004,42.8284,6.0408,17.48901874,10.46321133,0.007352984,10.44619759,0.718168984,22.33258527,0.493447215,8.82799,1.19,0.42,1.44,2.73,5.837297588,0.0189,24237056,46843.6787,13207.70073,10869.019
"Kenya",1992,33.8573,42.673,6.1211,17.37400891,10.35355724,0.008594097,10.55107092,0.759714097,22.03761757,0.508877659,8.81574,1.4,0.47,1.53,2.53,6.002170923,0.0189,25036941,46469.16632,13102.10596,11146.269
"Kenya",1993,33.5499,42.3534,6.0372,17.25899908,10.24390315,0.009835209,10.56594426,0.716987209,21.74264988,0.524308102,8.80348,1.59,0.49,1.63,2.36,6.067044258,0.0189,25839132,46633.29414,13148.38224,11414.594
"Kenya",1994,33.3011,42.0924,6.0118,17.14398925,10.13424907,0.011076321,10.58081759,0.732884321,21.44768218,0.539738546,8.79123,1.92,0.56,1.64,2.34,6.021917592,0.0189,26634659,47861.04829,13494.55081,11559.781
"Kenya",1997,33.7528,42.5702,6.8011,16.98233507,9.942843657,0.026457645,11.56068272,0.777577645,20.83441755,0.58007846,8.81749,1.54,0.63,1.69,2.71,6.511782717,0.0189,28943647,52289.23039,14743.08862,12696.958
"Kenya",1998,34.2153,42.9352,7.3208,16.95901289,9.901967995,0.033527751,12.19317861,0.744343751,20.67526908,0.592533195,8.71986,1.55,1.13,1.51,2.75,6.784278612,0.0189,29702246,54009.65782,15228.16774,13189.506
"Kenya",1999,34.4955,43.2078,7.6581,16.93569071,9.861092334,0.040597857,12.61567451,0.758741857,20.51612061,0.604987929,8.71226,1.64,1.44,1.39,2.7,7.066774507,0.0189,30478597,55254.79032,15579.23618,13502.773
"Kenya",2000,35.1618,43.8091,8.3816,16.91236853,9.820216672,0.047667963,13.5681704,0.619251963,20.35697214,0.617442664,8.64728,1.57,2.2,1.53,2.73,7.089270402,0.0189,31285050,55586.15075,15672.66415,14055.299
"Kenya",2002,35.9672,46.6146,7.5891,17.77007438,10.53019768,0.077807835,12.75862289,0.806943835,21.74035925,0.651289917,10.64743,1.63,1.14,1.88,2.81,6.909722889,0.0189,33000524,58002.72352,16354.02331,14453.555
"Kenya",2003,35.8714,46.5321,6.6944,18.1989273,10.88518818,0.092877771,11.85384913,0.917277771,22.43205281,0.668213544,10.6607,1.63,0.94,1.65,2.53,6.714949133,0.0189,33905011,59703.63921,16833.60105,14769.104
"Kenya",2004,37.6263,48.2603,7.6504,18.62778022,11.24017869,0.107947707,12.82907538,0.998299707,23.12374636,0.68513717,10.63404,1.66,1.45,1.64,2.8,6.920175376,0.0189,34834606,62751.09193,17692.83851,15551.587
"Kenya",2005,39.3937,49.9938,8.6189,19.05663314,11.59516919,0.123017643,13.70430162,1.181913643,23.81543992,0.702060797,10.60008,1.76,1.72,1.9,2.93,7.13540162,0.0189,35785718,66457.58939,18737.8954,16151.068
"Kenya",2006,41.1417,50.9737,9.6945,19.49021768,11.81922994,0.137719245,14.88639653,1.222263245,24.32033862,0.722712467,9.83201,1.87,1.93,2.44,3.29,7.203527992,0.022868542,36757498,70664.77535,19924.12275,16896.43
"Kenya",2007,41.9073,51.4599,9.7877,19.92380221,12.0432907,0.152420846,14.92849145,1.420164846,24.82523732,0.743364136,9.55261,2.02,1.92,2.26,3.35,7.371654364,0.026837084,37752304,75606.56459,21317.47347,17229.685
"Kenya",2008,43.1425,53.0152,10.3506,20.35738675,12.26735145,0.167122447,15.47058636,1.577762447,25.33013603,0.764015806,9.87265,1.76,2.41,2.2,3.43,7.399780736,0.030805626,38773277,76761.03813,21642.98038,17805.569
"Kenya",2009,45.8503,55.5594,12.3861,20.79097128,12.4914122,0.181824049,17.40268128,1.837952049,25.83503473,0.784667476,9.70911,1.82,2.96,2.36,4.26,7.787907108,0.034774167,39824734,78860.67221,22234.97783,18896.663
"Kenya",2011,46.2615,55.6479,11.64,21.51654145,12.89063536,0.214342075,18.51542559,NA,26.70750432,0.824246899,9.38643,2.2,2.56,3.34,4.71,7.866395901,0.039029692,42027891,87056.68218,24545.86481,20178.939
"Kiribati",1990,0.0348,0.0357,0.022,0.011808813,0.000981509,0,NA,0,0.003858163,0.008932159,0.00088,NA,NA,NA,NA,NA,0,71040,103.2349027,67.59725489,7.112655
"Kiribati",1991,0.0349,0.0358,0.022,0.011917024,0.000990273,6.11e-06,NA,6.11e-06,0.003843688,0.00906361,0.00088,NA,NA,NA,NA,NA,0,72343,98.77756871,64.67863403,NA
"Kiribati",1992,0.035,0.0359,0.022,0.012025235,0.000999037,1.22e-05,NA,1.22e-05,0.003829212,0.00919506,0.00088,NA,NA,NA,NA,NA,0,73434,101.9216438,66.73734516,NA
"Kiribati",1993,0.0351,0.036,0.022,0.012133446,0.001007801,1.83e-05,NA,1.83e-05,0.003814737,0.009326511,0.00088,NA,NA,NA,NA,NA,0,74395,105.4642636,69.05701968,NA
"Kiribati",1994,0.0353,0.0361,0.022,0.012241657,0.001016565,2.45e-05,NA,2.45e-05,0.003800261,0.009457961,0.00088,NA,NA,NA,NA,NA,0,75346,110.6277651,72.43803246,NA
"Kiribati",1996,0.0504,0.0513,0.0366,0.01266482,0.00105825,5.96e-05,NA,5.96e-05,0.003917434,0.009805637,0.00088,NA,NA,NA,NA,NA,0,77511,116.2551957,76.12282177,NA
"Kiribati",1997,0.0435,0.0444,0.0293,0.012979773,0.00109117,8.86e-05,NA,8.86e-05,0.004049081,0.010021862,0.00088,NA,NA,NA,NA,NA,0,78725,122.731337,80.36333888,NA
"Kiribati",1999,0.0442,0.0451,0.0293,0.013609678,0.001157012,0.000146631,NA,0.000146631,0.004312377,0.010454313,0.00088,NA,NA,NA,NA,NA,0,81377,136.4127934,89.32182941,NA
"Kiribati",2000,0.0483,0.0491,0.033,0.013924631,0.001189932,0.000175645,NA,0.000175645,0.004444024,0.010670539,0.00088,NA,NA,NA,NA,NA,0,82788,149.3809294,97.81324433,NA
"Kiribati",2002,0.0564,0.0573,0.0403,0.014561433,0.001267415,0.000282465,NA,0.000282465,0.004777211,0.011051637,0.00088,NA,NA,NA,NA,NA,0,85799,151.3003712,99.07007697,NA
"Kiribati",2004,0.0609,0.0618,0.044,0.015198235,0.001344897,0.000389285,NA,0.000389285,0.005110398,0.011432734,0.00088,NA,NA,NA,NA,NA,0,88936,162.3916286,106.3325293,8
"Kiribati",2005,0.0796,0.0805,0.0623,0.015516636,0.001383639,0.000442695,NA,0.000442695,0.005276992,0.011623283,0.00088,NA,NA,NA,NA,NA,0,90468,162.1088745,106.1473845,8
"Kiribati",2006,0.0872,0.0837,0.0696,0.015684151,0.001396504,0.000514205,NA,0.000514205,0.005284253,0.011796402,-0.00352,NA,NA,NA,NA,NA,0,91953,154.8012086,101.3623928,10
"Kiribati",2007,0.0691,0.0656,0.0513,0.015851666,0.001409369,0.000585715,NA,0.000585715,0.005291515,0.01196952,-0.00352,NA,NA,NA,NA,NA,0,93401,166.4366568,108.9811761,11
"Kiribati",2009,0.0587,0.0551,0.0403,0.016186695,0.001435099,0.000728736,NA,0.000728736,0.005306038,0.012315757,-0.00352,NA,NA,NA,NA,NA,0,96272,169.8834419,111.238099,NA
"Korea (North)",1990,156.2078,167.8478,121.9829,21.71529079,12.43941688,0.070212509,133.25931,8.395476509,12.89527147,1.657726167,11.64004,0,15.87,76.82,4.64,23.18322802,12.74608201,20194361,NA,NA,33222.04
"Korea (North)",1992,134.7185,146.4249,103.9812,19.82308103,10.84440621,0.069818844,113.1303349,8.877588795,11.00262731,1.707923078,11.70647,0,13.55,63.01,3.35,22.12250623,11.09782867,20838090,NA,NA,27712.983
"Korea (North)",1993,125.2247,136.9976,96.2312,18.87697614,10.04690087,0.069622011,104.5558473,8.869492938,10.05630522,1.733021534,11.7729,0,11.29,58.05,3.07,21.87214534,10.27370199,21166238,NA,NA,25488.844
"Korea (North)",1994,115.7309,127.5702,88.4812,17.93087126,9.249395539,0.069425178,96.00135976,8.861397081,9.10998314,1.758119989,11.83933,0,11.82,51.61,2.06,21.06178444,9.449575319,21478552,NA,NA,23308.64
"Korea (North)",1995,108.8371,120.7428,83.3312,16.98476637,8.451890204,0.069228345,90.0268722,8.853301224,8.163661057,1.783218445,11.90576,0,11.17,47.2,2.5,20.53142355,8.625448645,21763678,NA,NA,21984.959
"Korea (North)",1997,91.4224,103.4591,66.8481,16.35710018,8.07882685,0.138342077,78.20615701,3.971730977,7.47388119,1.770627933,12.03666,0,10.82,39.21,1.12,18.60112641,8.455030605,22240833,NA,NA,18414.9
"Korea (North)",1998,84.1323,96.237,60.0238,16.04326709,7.892295174,0.172898943,73.10079942,2.128177854,7.128991256,1.764332677,12.10467,0,8.54,36.36,2.1,17.73097783,8.369821584,22444993,NA,NA,17186.228
"Korea (North)",2000,94.0405,106.2745,70.8637,15.4156009,7.51923182,0.242012675,82.92008423,2.929471607,6.439211388,1.751742165,12.23402,0,11.36,42.03,1.69,19.64068069,8.199403544,22840225,22600,NA,19716.896
"Korea (North)",2001,97.1598,109.7241,73.4321,15.78058664,7.629251146,0.317832291,85.56759997,3.312365756,6.512511522,1.767320834,12.56435,0,11.83,43.91,1.55,19.81477837,8.4628216,23043449,22000,NA,20369.45
"Korea (North)",2002,94.6212,107.2327,70.3427,16.14557239,7.739270471,0.393651908,82.75511571,3.497403904,6.585811655,1.782899503,12.61145,0,11.29,41.9,1.56,19.27887605,8.726239655,23248059,22000,NA,19565.557
"Korea (North)",2004,98.8368,111.5895,73.4566,16.87554388,7.959309123,0.545291141,86.42014718,3.860152202,6.732411922,1.814056841,12.75275,0,11.67,43.9,1.53,20.06707142,9.253075767,23639303,29580,NA,20493.688
"Korea (North)",2006,104.2977,118.4305,78.0504,17.50399503,8.030413072,0.712842532,91.30654031,4.350087197,6.802209738,1.838845385,14.1328,0,11.99,47.39,0.99,21.11216573,9.824374584,23969917,40000,NA,21543.968
"Korea (North)",2007,91.6193,105.7513,65.0558,17.76746043,7.991497695,0.804574306,78.52541771,4.457128042,6.798707421,1.84805526,14.13202,0,10.13,38.75,1.18,18.33316236,10.13225535,24111989,40000,NA,18299.646
"Korea (North)",2008,99.0348,113.1762,72.155,18.03092582,7.952582319,0.896306081,85.6642951,4.718056888,6.795205103,1.857265135,14.14136,0,11.21,43.22,1.21,19.58415899,10.44013611,24243894,40000,NA,20163.851
"Korea (North)",2009,96.7138,110.8577,69.5177,18.29439122,7.913666943,0.988037855,83.23317249,4.832425734,6.791702786,1.86647501,14.14391,0,10.57,41.63,1.3,18.98515562,10.74801687,24371865,NA,NA,19357.504
"Korea (South)",1991,315.1606,288.4447,271.7106,28.07853397,13.60989977,1.761482368,264.0459735,25.0339658,14.88901185,11.19160497,-26.71589,9.03,74.07,64.19,48.51,72.15289123,5.123082264,43295704,562486.0859,411205.4918,99941.842
"Korea (South)",1992,342.5766,315.9309,299.0552,27.28779087,13.8678331,2.365736605,286.3055656,30.22113436,14.91672852,11.14314806,-26.64569,11.65,85.62,68.61,53.95,73.35540112,4.770164527,43747962,595536.041,435366.6637,110910.81
"Korea (South)",1993,371.3706,344.7952,327.7778,26.49704778,14.12576644,2.969990843,313.1851578,32.13635093,14.9444452,11.09469114,-26.57549,14.25,94.63,76.99,60.85,76.29791101,4.417246791,44194628,632064.9387,462071.1169,124403.573
"Korea (South)",1994,397.9822,371.4769,354.3179,25.70630469,14.38369977,3.574245081,337.6447499,34.31903949,14.97216188,11.04623422,-26.5053,20.33,105.96,85.41,63.9,78.31042089,4.064329055,44641540,686021.2579,501515.8878,132093.153
"Korea (South)",1995,429.8584,403.4233,386.1227,24.9155616,14.64163311,4.178499319,366.8743421,36.99636806,14.99987855,10.99777731,-26.4351,23.4,117.59,88.86,71.72,84.99293078,3.711411318,45092991,748922.1699,547499.6038,144755.748
"Korea (South)",1996,459.0565,432.6916,412.8378,25.07980996,15.09654614,6.042345358,392.0800977,40.86063715,15.17843458,10.94734,-26.3649,28.63,130,94.28,75.58,88.30469977,3.915397957,45524681,801336.3898,585817.0229,157276.721
"Korea (South)",1997,486.6675,460.3728,437.9658,25.24405833,15.55145917,7.906191397,416.3958534,44.01775424,15.35699061,10.89690268,-26.2947,31.45,148.56,96.48,77.77,89.46646876,4.119384595,45953580,838606.1942,613063.116,171228.401
"Korea (South)",1998,425.2107,398.9862,374.026,25.40830669,16.0063722,9.770037436,359.671609,39.14704733,15.53554664,10.84646537,-26.22451,31.64,131.25,88.86,65.12,70.11823775,4.323371234,46286503,781124.275,571040.9549,156335.464
"Korea (South)",1999,463.0133,436.8589,409.3455,25.57255506,16.46128523,11.63388348,394.1073646,42.39576442,15.71410267,10.79602806,-26.15431,33.25,139.2,96.4,71.76,82.22000674,4.527357872,46616677,855224.2461,625211.7439,172887.106
"Korea (South)",2001,536.2637,504.5943,478.0038,25.9622297,17.14832311,15.14935955,461.0689089,48.70091898,15.72089276,10.77298373,-31.66936,31.41,194.84,105.41,80.86,74.8086286,5.15028029,47357362,964666.181,705219.278,191046.231
"Korea (South)",2002,534.1623,502.5609,473.7932,26.18765598,17.38044795,16.80098958,455.2246975,52.57809246,15.54912682,10.80037671,-31.60135,31.34,188.2,100.22,86.07,75.16548146,5.569216069,47622179,1033639.982,755642.5799,198666.752
"Korea (South)",2003,541.6493,510.1159,479.171,26.41308226,17.6125728,18.45261961,458.1104862,57.32363393,15.37736088,10.82776969,-31.53333,34.54,193.04,97.78,88.12,73.18233432,5.988151848,47859311,1062610.594,776821.5482,202716.968
"Korea (South)",2004,562.7888,531.3235,498.2013,26.63850854,17.84469765,20.10424965,479.1262748,57.5917674,15.20559494,10.85516268,-31.46532,36.06,220.67,94.8,88.85,68.39918719,6.407087627,48039415,1111692.794,812703.0938,208284.18
"Korea (South)",2005,561.4243,530.027,494.7277,26.86393482,18.07682249,21.75587968,478.5420635,56.96588488,15.033829,10.88255566,-31.3973,40.49,225.07,89.52,86.16,70.96604005,6.826023406,48138077,1155684.187,844863.0043,210176.459
"Korea (South)",2007,585.9256,553.5887,516.4334,27.74005582,19.42505604,22.32711845,500.6845342,58.96191386,15.34942473,10.93976555,-32.33696,40.29,249.62,91.63,88.47,63.31484169,7.649692471,48597652,1277596.427,933986.9557,222146.519
"Korea (South)",2008,598.3996,566.133,527.5096,28.17811631,20.09917281,22.61273783,512.4157695,59.49826435,15.50722259,10.96837049,-32.26667,40.44,263,95.93,84.19,61.23424251,8.061527003,48948698,1306960.397,955453.488,226946.325
"Korea (South)",2010,661.6932,629.5671,588.0075,29.05423731,21.44740635,23.18397659,575.9282402,58.89651733,15.82281832,11.02558038,-32.12608,40.64,316.29,99.07,86.76,64.92304415,8.885196068,49410366,1394003.265,1019086.183,249963.506
"Korea (South)",2011,687.7381,655.612,611.7043,29.17177931,21.9396593,24.92233368,599.3542032,61.49593205,15.83066887,11.04730362,-32.12608,39.95,338.7,102.26,85.6,63.74006183,9.054141407,49779440,1445332.478,1056610.407,260439.595
"Kuwait",1990,79.2962,79.2679,30.4557,48.62081121,0.1809611,0.038700682,78.01883798,0.485708682,0.216724475,0.57494986,-0.02834,1.06,20.66,5.09,2.81,0.1611118,49.29772618,2059774,NA,NA,9110.159
"Kuwait",1992,87.3943,87.3657,24.6541,62.50376578,0.179465137,0.057051293,86.28969515,0.320859293,0.220272811,0.563512963,-0.02867,2.2,11.96,6.77,4.49,0.26116739,62.80852776,NA,92095.9444,32521.19644,8882.156
"Kuwait",1993,101.0096,100.9807,31.3194,69.44524307,0.178717156,0.066226598,99.90436873,0.315378598,0.222046979,0.557794514,-0.02889,2.04,16.08,9.08,4.73,0.261195185,69.75317355,NA,123399.7868,43575.30326,12365.693
"Kuwait",1994,113.4488,113.4197,36.8087,76.38672036,0.177969175,0.075401904,112.0891623,0.573705904,0.223821147,0.552076066,-0.02911,2.72,21.13,8.99,4.99,0.28122298,76.69793934,NA,133809.9972,47251.38803,14502.075
"Kuwait",1995,121.5813,121.552,37.9913,83.32819765,0.177221194,0.084577209,119.7638359,1.055537209,0.225595316,0.546357617,-0.02933,2.94,20.69,9.83,5.29,0.311250775,83.64258513,1586123,140310.8763,49546.99798,14872.399
"Kuwait",1996,121.3559,121.3263,37.1169,83.90286838,0.190270692,0.145878032,119.3929304,1.142486032,0.247057591,0.563401106,-0.02955,2.91,21,8.5,5.39,0.31100062,84.19192976,1585244,141159.9352,49846.82021,14630.608
"Kuwait",1997,123.0531,123.0233,38.1651,84.47753912,0.20332019,0.207178856,121.0003448,1.203786856,0.268519866,0.580444596,-0.02977,3.28,22.28,8,5.64,0.320750465,84.75959438,1635999,144651.2793,51079.69412,14780.172
"Kuwait",1998,129.2178,129.1878,43.6808,85.05220986,0.216369688,0.268479679,127.3913593,0.938991679,0.289982141,0.597488085,-0.02999,3.35,26.15,9.85,5.78,0.32050031,85.29085901,1722208,149948.4889,52950.26067,16874.333
"Kuwait",2000,137.4553,137.4248,50.6202,86.20155133,0.242468684,0.391081326,135.5197883,0.980985326,0.332906692,0.631575064,-0.03043,2.58,32.21,10.63,5.96,0.33,86.38978826,1906231,154179.415,54444.298,18805.435
"Kuwait",2001,145.1433,145.1124,54.4472,89.9285619,0.251236581,0.516234226,143.1709588,0.974234226,0.346554922,0.65150472,-0.03084,2.47,36.44,10.32,6.07,0.34,90.00095884,1980604,155303.4237,54841.21134,20067.344
"Kuwait",2002,151.9691,151.938,57.4121,93.65557247,0.260004477,0.641387126,149.5082794,1.429147126,0.360203152,0.671434376,-0.03108,3.05,38.49,10.06,6.45,0.35,94.15827942,2048232,159962.5264,56486.44768,20639.242
"Kuwait",2003,160.1874,160.1561,61.7695,97.38258305,0.268772374,0.766540026,157.42868,1.693532026,0.373851383,0.691364031,-0.03131,4.45,37.36,14.11,7.01,0.36,98.58868001,2116353,187668.036,66269.90042,22001.125
"Kuwait",2005,179.1132,179.0814,72.9734,104.8366042,0.286308167,1.016845826,175.9040812,2.086733826,0.401147843,0.731223343,-0.03178,3.97,44.42,17.21,8.08,0.43,105.7640812,2296314,228809.6344,80797.94521,26398.761
"Kuwait",2006,179.0259,179.0211,72.3117,105.2655385,0.293830701,1.154846609,175.6065457,2.250382609,0.4117144,0.757299102,-0.00484,4.27,46.78,13.25,9.16,0.43,105.9865457,2417445,246016.6888,86874.15193,25780.21
"Kuwait",2007,178.9576,178.9528,71.6689,105.6944728,0.301353236,1.292847393,175.3535602,2.388383393,0.422280958,0.783374862,-0.00484,4.92,48.24,11.95,9.47,0.46,105.2335602,2554920,260757.1756,92079.35689,26388.952
"Kuwait",2009,189.5889,189.5841,81.1513,106.5523414,0.316398305,1.56884896,185.7545093,2.56545696,0.443414072,0.835526381,-0.00484,3.61,56.08,11.62,11.61,0.5,105.9445093,2850102,248314.5336,87685.57378,30814.523
"Kuwait",2011,195.6765,195.6716,86.246,107.1995602,0.330010074,1.900871504,191.2898152,3.022055504,0.462994671,0.891620394,-0.00484,5.42,59.09,13.55,11.55,0.54,106.5598152,3124705,257709.4514,91003.13537,32522.803
"Kyrgyzstan",1991,26.8549,26.8549,20.716,5.693378573,0.427370319,0.018223292,21.68990557,0.584177657,2.887111123,1.6837322,NA,0.22,3.88,7.41,4.61,4.566495968,1.2234096,4463600,14060.04934,2826.525046,6787.415
